dataset,budget_per_class,noise_rate,noise_type,method,seed,label,label_name,clean_support,precision,recall,f1
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,5,class_5,200,0.12857142857142856,0.99,0.2275862068965517
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,6,class_6,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,7,class_7,200,1.0,0.16,0.2758620689655173
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,8,class_8,200,0.9807692307692307,0.765,0.8595505617977528
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,9,class_9,200,0.2634730538922156,0.88,0.4055299539170507
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,10,class_10,200,0.7761194029850746,0.26,0.3895131086142322
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,11,class_11,200,1.0,0.4,0.5714285714285715
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,12,class_12,200,1.0,0.275,0.4313725490196079
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,13,class_13,200,0.6089743589743589,0.475,0.5337078651685393
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,0,class_0,200,0.2865013774104683,0.52,0.369449378330373
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,1,class_1,200,0.975609756097561,0.4,0.5673758865248227
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,2,class_2,200,0.4153846153846154,0.27,0.32727272727272727
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,3,class_3,200,0.9401709401709402,0.55,0.694006309148265
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,4,class_4,200,0.31810490693739424,0.94,0.4753476611883692
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,5,class_5,200,1.0,0.12,0.21428571428571425
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,6,class_6,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,7,class_7,200,0.9811320754716981,0.52,0.6797385620915032
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,8,class_8,200,1.0,0.445,0.615916955017301
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,9,class_9,200,1.0,0.125,0.2222222222222222
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,10,class_10,200,0.18448438978240303,0.975,0.31026252983293556
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,11,class_11,200,0.984251968503937,0.625,0.764525993883792
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,12,class_12,200,1.0,0.39,0.5611510791366906
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,13,class_13,200,1.0,0.055,0.1042654028436019
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,0,class_0,200,0.26288659793814434,0.765,0.391304347826087
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,1,class_1,200,0.584717607973422,0.88,0.7025948103792415
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,2,class_2,200,0.5210084033613446,0.31,0.3887147335423198
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,3,class_3,200,0.652014652014652,0.89,0.7526427061310782
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,4,class_4,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,5,class_5,200,0.806060606060606,0.665,0.7287671232876712
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,6,class_6,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,7,class_7,200,0.7682926829268293,0.63,0.6923076923076923
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,8,class_8,200,0.919047619047619,0.965,0.9414634146341463
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,9,class_9,200,1.0,0.08,0.14814814814814814
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,10,class_10,200,0.4623115577889447,0.92,0.6153846153846154
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,11,class_11,200,0.3486725663716814,0.985,0.515032679738562
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,12,class_12,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,13,class_13,200,1.0,0.035,0.0676328502415459
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,0,class_0,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,1,class_1,200,0.9014084507042254,0.64,0.7485380116959065
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,2,class_2,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,3,class_3,200,0.32781456953642385,0.99,0.49253731343283585
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,4,class_4,200,1.0,0.075,0.13953488372093023
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,5,class_5,200,0.6265560165975104,0.755,0.6848072562358277
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,6,class_6,200,0.51875,0.83,0.6384615384615385
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,7,class_7,200,0.9722222222222222,0.35,0.5147058823529411
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,8,class_8,200,0.8125,0.975,0.8863636363636362
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,9,class_9,200,0.7767857142857143,0.435,0.5576923076923077
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,10,class_10,200,0.7883211678832117,0.54,0.6409495548961426
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,11,class_11,200,0.7782258064516129,0.965,0.8616071428571429
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,12,class_12,200,0.6981132075471698,0.925,0.7956989247311829
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,13,class_13,200,0.4207920792079208,0.85,0.5629139072847682
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,0,class_0,200,0.7591240875912408,0.52,0.6172106824925816
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,1,class_1,200,0.8810810810810811,0.815,0.8467532467532468
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,2,class_2,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,3,class_3,200,0.9708029197080292,0.665,0.7893175074183976
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,4,class_4,200,0.6577777777777778,0.74,0.6964705882352941
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,5,class_5,200,0.1455223880597015,0.975,0.2532467532467533
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,6,class_6,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,7,class_7,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,8,class_8,200,1.0,0.905,0.9501312335958005
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,9,class_9,200,0.647887323943662,0.23,0.33948339483394835
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,10,class_10,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,11,class_11,200,0.9155844155844156,0.705,0.7966101694915254
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,12,class_12,200,0.6702898550724637,0.925,0.777310924369748
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,13,class_13,200,0.8191489361702128,0.385,0.5238095238095237
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,0,class_0,200,0.5244444444444445,0.59,0.5552941176470587
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,1,class_1,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,2,class_2,200,0.25272727272727274,0.695,0.37066666666666664
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,3,class_3,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,4,class_4,200,0.7365591397849462,0.685,0.7098445595854923
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,5,class_5,200,0.2830188679245283,0.9,0.43062200956937796
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,6,class_6,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,7,class_7,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,8,class_8,200,0.8034188034188035,0.94,0.8663594470046083
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,9,class_9,200,0.7295597484276729,0.58,0.6462395543175486
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,10,class_10,200,0.5672131147540984,0.865,0.6851485148514852
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,11,class_11,200,0.863013698630137,0.945,0.9021479713603819
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,12,class_12,200,0.9906542056074766,0.53,0.6905537459283388
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,13,class_13,200,0.6983240223463687,0.625,0.6596306068601583
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,0,class_0,200,0.30612244897959184,0.6,0.40540540540540543
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,1,class_1,200,0.83,0.83,0.83
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,2,class_2,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,3,class_3,200,0.9096774193548387,0.705,0.7943661971830985
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,4,class_4,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,5,class_5,200,0.5165165165165165,0.86,0.6454033771106942
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,6,class_6,200,0.6022099447513812,0.545,0.5721784776902887
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,7,class_7,200,0.803921568627451,0.82,0.8118811881188118
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,8,class_8,200,1.0,0.43,0.6013986013986015
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,9,class_9,200,0.7784431137724551,0.65,0.7084468664850136
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,10,class_10,200,0.5551601423487544,0.78,0.6486486486486487
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,11,class_11,200,0.3305084745762712,0.975,0.49367088607594933
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,12,class_12,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,13,class_13,200,0.6350710900473934,0.67,0.6520681265206812
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,0,class_0,200,0.8153846153846154,0.265,0.4000000000000001
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,1,class_1,200,0.6173285198555957,0.855,0.7169811320754718
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,2,class_2,200,0.5833333333333334,0.28,0.3783783783783784
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,3,class_3,200,0.6223021582733813,0.865,0.7238493723849373
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,4,class_4,200,0.6168582375478927,0.805,0.6984815618221258
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,5,class_5,200,0.9565217391304348,0.44,0.6027397260273973
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,6,class_6,200,0.4838709677419355,0.6,0.5357142857142857
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,7,class_7,200,0.7597765363128491,0.68,0.7176781002638521
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,8,class_8,200,0.6655518394648829,0.995,0.7975951903807615
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,9,class_9,200,0.5796178343949044,0.455,0.5098039215686275
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,10,class_10,200,0.5595238095238095,0.705,0.6238938053097346
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,11,class_11,200,0.7665369649805448,0.985,0.862144420131291
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,12,class_12,200,0.9090909090909091,0.95,0.9290953545232273
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,13,class_13,200,0.8769230769230769,0.57,0.6909090909090909
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,0,class_0,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,1,class_1,200,0.8370786516853933,0.745,0.7883597883597884
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,2,class_2,200,0.5555555555555556,0.325,0.4100946372239748
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,3,class_3,200,0.5132275132275133,0.97,0.6712802768166091
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,4,class_4,200,0.9893617021276596,0.465,0.6326530612244898
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,5,class_5,200,0.4351851851851852,0.94,0.5949367088607594
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,6,class_6,200,0.7924528301886793,0.63,0.7019498607242339
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,7,class_7,200,0.96,0.6,0.7384615384615384
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,8,class_8,200,0.9526627218934911,0.805,0.872628726287263
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,9,class_9,200,0.44686648501362397,0.82,0.5784832451499118
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,10,class_10,200,0.8455882352941176,0.575,0.6845238095238095
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,11,class_11,200,0.874439461883408,0.975,0.9219858156028369
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,12,class_12,200,0.9183673469387755,0.9,0.9090909090909091
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,13,class_13,200,0.6548672566371682,0.74,0.6948356807511737
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,0,class_0,200,0.9830508474576272,0.29,0.44787644787644787
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,1,class_1,200,0.922077922077922,0.71,0.8022598870056497
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,2,class_2,200,0.5324675324675324,0.205,0.296028880866426
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,3,class_3,200,0.5691823899371069,0.905,0.6988416988416989
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,4,class_4,200,0.9615384615384616,0.125,0.22123893805309733
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,5,class_5,200,0.37341772151898733,0.885,0.5252225519287834
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,6,class_6,200,0.9887640449438202,0.44,0.6089965397923875
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,7,class_7,200,0.45080091533180777,0.985,0.6185243328100472
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,8,class_8,200,1.0,0.7,0.8235294117647058
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,9,class_9,200,0.4409448818897638,0.28,0.3425076452599388
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,10,class_10,200,0.5249266862170088,0.895,0.6617375231053604
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,11,class_11,200,0.8980582524271845,0.925,0.9113300492610837
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,12,class_12,200,0.9814814814814815,0.795,0.8784530386740332
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,13,class_13,200,0.7315789473684211,0.695,0.7128205128205127
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,0,class_0,200,0.678391959798995,0.675,0.6766917293233082
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,1,class_1,200,0.9528301886792453,0.505,0.6601307189542484
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,2,class_2,200,0.1487603305785124,0.09,0.11214953271028037
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,3,class_3,200,0.6086956521739131,0.84,0.7058823529411766
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,4,class_4,200,0.6263736263736264,0.855,0.7230443974630022
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,5,class_5,200,0.9057971014492754,0.625,0.7396449704142012
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,6,class_6,200,0.7627118644067796,0.675,0.7161803713527851
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,7,class_7,200,0.8827586206896552,0.64,0.7420289855072464
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,8,class_8,200,0.7424242424242424,0.98,0.8448275862068965
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,9,class_9,200,0.6764705882352942,0.69,0.6831683168316831
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,10,class_10,200,0.75,0.45,0.5625000000000001
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,11,class_11,200,0.42071881606765327,0.995,0.5913818722139673
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,12,class_12,200,0.9771428571428571,0.855,0.9119999999999999
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,13,class_13,200,0.9147286821705426,0.59,0.7173252279635258
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,0,class_0,200,0.5333333333333333,0.08,0.1391304347826087
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,1,class_1,200,0.4973821989528796,0.95,0.6529209621993126
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,2,class_2,200,0.39154929577464787,0.695,0.5009009009009009
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,3,class_3,200,0.89937106918239,0.715,0.796657381615599
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,4,class_4,200,0.9456521739130435,0.435,0.5958904109589042
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,5,class_5,200,0.8048780487804879,0.66,0.7252747252747254
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,6,class_6,200,0.7068062827225131,0.675,0.690537084398977
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,7,class_7,200,0.884393063583815,0.765,0.8203753351206433
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,8,class_8,200,0.9917355371900827,0.6,0.7476635514018692
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,9,class_9,200,0.3420074349442379,0.92,0.49864498644986444
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,10,class_10,200,0.875,0.245,0.38281249999999994
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,11,class_11,200,0.7201492537313433,0.965,0.8247863247863249
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,12,class_12,200,0.9043062200956937,0.945,0.9242053789731052
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,13,class_13,200,0.9838709677419355,0.305,0.46564885496183206
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,0,class_0,200,0.7435897435897436,0.29,0.41726618705035967
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,1,class_1,200,0.5663430420711975,0.875,0.68762278978389
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,2,class_2,200,0.6391752577319587,0.31,0.41750841750841744
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,3,class_3,200,0.5924657534246576,0.865,0.7032520325203253
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,4,class_4,200,0.668141592920354,0.755,0.7089201877934272
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,5,class_5,200,0.9191919191919192,0.455,0.6086956521739131
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,6,class_6,200,0.54,0.54,0.54
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,7,class_7,200,0.7556818181818182,0.665,0.7074468085106382
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,8,class_8,200,0.6925795053003534,0.98,0.8115942028985507
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,9,class_9,200,0.6467065868263473,0.54,0.5885558583106267
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,10,class_10,200,0.6255506607929515,0.71,0.6651053864168618
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,11,class_11,200,0.6866197183098591,0.975,0.8057851239669421
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,12,class_12,200,0.827433628318584,0.935,0.8779342723004695
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,13,class_13,200,0.8382352941176471,0.57,0.6785714285714286
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,0,class_0,200,1.0,0.115,0.2062780269058296
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,1,class_1,200,0.7235023041474654,0.785,0.7529976019184652
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,2,class_2,200,0.5645161290322581,0.35,0.4320987654320988
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,3,class_3,200,0.6194968553459119,0.985,0.7606177606177605
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,4,class_4,200,0.9006622516556292,0.68,0.774928774928775
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,5,class_5,200,0.5686900958466453,0.89,0.6939571150097464
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,6,class_6,200,0.677570093457944,0.725,0.7004830917874396
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,7,class_7,200,0.936,0.585,0.7200000000000001
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,8,class_8,200,0.8652849740932642,0.835,0.8498727735368956
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,9,class_9,200,0.5740740740740741,0.775,0.6595744680851063
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,10,class_10,200,0.8206896551724138,0.595,0.6898550724637681
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,11,class_11,200,0.6701030927835051,0.975,0.7942973523421588
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,12,class_12,200,0.9044943820224719,0.805,0.8518518518518519
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,13,class_13,200,0.6428571428571429,0.765,0.6986301369863014
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,0,class_0,200,0.9523809523809523,0.4,0.5633802816901408
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,1,class_1,200,0.8556149732620321,0.8,0.82687338501292
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,2,class_2,200,0.6746031746031746,0.425,0.5214723926380368
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,3,class_3,200,0.6594202898550725,0.91,0.7647058823529412
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,4,class_4,200,0.9456521739130435,0.435,0.5958904109589042
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,5,class_5,200,0.4732142857142857,0.795,0.5932835820895522
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,6,class_6,200,0.8623188405797102,0.595,0.7041420118343196
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,7,class_7,200,0.56047197640118,0.95,0.7050092764378479
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,8,class_8,200,0.9934640522875817,0.76,0.8611898016997167
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,9,class_9,200,0.45348837209302323,0.39,0.4193548387096774
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,10,class_10,200,0.5439739413680782,0.835,0.6587771203155819
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,11,class_11,200,0.7745901639344263,0.945,0.8513513513513513
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,12,class_12,200,0.9452054794520548,0.69,0.7976878612716762
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,13,class_13,200,0.715,0.715,0.715
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,0,class_0,200,0.7019867549668874,0.53,0.603988603988604
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,1,class_1,200,0.972972972972973,0.36,0.5255474452554745
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,2,class_2,200,0.14685314685314685,0.105,0.12244897959183672
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,3,class_3,200,0.6313868613138686,0.865,0.729957805907173
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,4,class_4,200,0.6525096525096525,0.845,0.7363834422657952
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,5,class_5,200,0.8032786885245902,0.735,0.7676240208877284
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,6,class_6,200,0.7512953367875648,0.725,0.7379134860050889
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,7,class_7,200,0.8733333333333333,0.655,0.7485714285714286
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,8,class_8,200,0.6950354609929078,0.98,0.8132780082987552
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,9,class_9,200,0.717391304347826,0.66,0.6875
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,10,class_10,200,0.7323943661971831,0.52,0.608187134502924
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,11,class_11,200,0.4326086956521739,0.995,0.603030303030303
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,12,class_12,200,0.9551282051282052,0.745,0.8370786516853933
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,13,class_13,200,0.7315436241610739,0.545,0.6246418338108883
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,0,class_0,200,0.6410256410256411,0.125,0.20920502092050208
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,1,class_1,200,0.4788732394366197,0.85,0.6126126126126126
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,2,class_2,200,0.4234527687296417,0.65,0.5128205128205128
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,3,class_3,200,0.8850574712643678,0.77,0.823529411764706
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,4,class_4,200,0.8235294117647058,0.63,0.7138810198300283
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,5,class_5,200,0.7621621621621621,0.705,0.7324675324675325
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,6,class_6,200,0.6304347826086957,0.725,0.6744186046511628
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,7,class_7,200,0.8737373737373737,0.865,0.8693467336683417
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,8,class_8,200,0.9920634920634921,0.625,0.7668711656441718
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,9,class_9,200,0.48773006134969327,0.795,0.6045627376425856
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,10,class_10,200,0.7647058823529411,0.585,0.6628895184135977
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,11,class_11,200,0.6847826086956522,0.945,0.7941176470588236
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,12,class_12,200,0.8254716981132075,0.875,0.8495145631067961
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,13,class_13,200,0.9393939393939394,0.31,0.4661654135338345
