dataset,budget_per_class,noise_rate,noise_type,method,seed,label,label_name,clean_support,precision,recall,f1
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,0,class_0,200,0.9830508474576272,0.29,0.44787644787644787
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,1,class_1,200,0.922077922077922,0.71,0.8022598870056497
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,2,class_2,200,0.5324675324675324,0.205,0.296028880866426
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,3,class_3,200,0.5691823899371069,0.905,0.6988416988416989
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,4,class_4,200,0.9615384615384616,0.125,0.22123893805309733
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,5,class_5,200,0.37341772151898733,0.885,0.5252225519287834
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,6,class_6,200,0.9887640449438202,0.44,0.6089965397923875
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,7,class_7,200,0.45080091533180777,0.985,0.6185243328100472
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,8,class_8,200,1.0,0.7,0.8235294117647058
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,9,class_9,200,0.4409448818897638,0.28,0.3425076452599388
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,10,class_10,200,0.5249266862170088,0.895,0.6617375231053604
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,11,class_11,200,0.8980582524271845,0.925,0.9113300492610837
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,12,class_12,200,0.9814814814814815,0.795,0.8784530386740332
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,13,class_13,200,0.7315789473684211,0.695,0.7128205128205127
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,0,class_0,200,0.678391959798995,0.675,0.6766917293233082
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,1,class_1,200,0.9528301886792453,0.505,0.6601307189542484
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,2,class_2,200,0.1487603305785124,0.09,0.11214953271028037
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,3,class_3,200,0.6086956521739131,0.84,0.7058823529411766
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,4,class_4,200,0.6263736263736264,0.855,0.7230443974630022
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,5,class_5,200,0.9057971014492754,0.625,0.7396449704142012
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,6,class_6,200,0.7627118644067796,0.675,0.7161803713527851
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,7,class_7,200,0.8827586206896552,0.64,0.7420289855072464
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,8,class_8,200,0.7424242424242424,0.98,0.8448275862068965
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,9,class_9,200,0.6764705882352942,0.69,0.6831683168316831
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,10,class_10,200,0.75,0.45,0.5625000000000001
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,11,class_11,200,0.42071881606765327,0.995,0.5913818722139673
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,12,class_12,200,0.9771428571428571,0.855,0.9119999999999999
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,13,class_13,200,0.9147286821705426,0.59,0.7173252279635258
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,0,class_0,200,0.5333333333333333,0.08,0.1391304347826087
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,1,class_1,200,0.4973821989528796,0.95,0.6529209621993126
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,2,class_2,200,0.39154929577464787,0.695,0.5009009009009009
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,3,class_3,200,0.89937106918239,0.715,0.796657381615599
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,4,class_4,200,0.9456521739130435,0.435,0.5958904109589042
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,5,class_5,200,0.8048780487804879,0.66,0.7252747252747254
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,6,class_6,200,0.7068062827225131,0.675,0.690537084398977
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,7,class_7,200,0.884393063583815,0.765,0.8203753351206433
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,8,class_8,200,0.9917355371900827,0.6,0.7476635514018692
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,9,class_9,200,0.3420074349442379,0.92,0.49864498644986444
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,10,class_10,200,0.875,0.245,0.38281249999999994
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,11,class_11,200,0.7201492537313433,0.965,0.8247863247863249
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,12,class_12,200,0.9043062200956937,0.945,0.9242053789731052
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,13,class_13,200,0.9838709677419355,0.305,0.46564885496183206
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,0,class_0,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,1,class_1,200,0.47733333333333333,0.895,0.6226086956521739
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,2,class_2,200,0.4186046511627907,0.18,0.2517482517482518
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,3,class_3,200,0.5576923076923077,0.87,0.6796875000000001
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,4,class_4,200,0.49142857142857144,0.86,0.6254545454545454
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,5,class_5,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,6,class_6,200,0.5222929936305732,0.41,0.45938375350140054
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,7,class_7,200,0.5416666666666666,0.715,0.6163793103448276
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,8,class_8,200,0.6366559485530546,0.99,0.7749510763209393
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,9,class_9,200,0.5887850467289719,0.315,0.41042345276872966
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,10,class_10,200,0.5224358974358975,0.815,0.63671875
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,11,class_11,200,0.6556291390728477,0.99,0.7888446215139443
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,12,class_12,200,0.8526785714285714,0.955,0.9009433962264152
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,13,class_13,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,0,class_0,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,1,class_1,200,0.9596774193548387,0.595,0.7345679012345679
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,2,class_2,200,0.4176470588235294,0.355,0.38378378378378375
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,3,class_3,200,0.43792325056433407,0.97,0.6034214618973561
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,4,class_4,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,5,class_5,200,0.34657039711191334,0.96,0.5092838196286472
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,6,class_6,200,0.7692307692307693,0.5,0.6060606060606061
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,7,class_7,200,0.9726027397260274,0.355,0.5201465201465202
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,8,class_8,200,1.0,0.775,0.8732394366197184
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,9,class_9,200,0.367170626349892,0.85,0.5128205128205128
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,10,class_10,200,0.8484848484848485,0.42,0.5618729096989966
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,11,class_11,200,0.8738738738738738,0.97,0.919431279620853
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,12,class_12,200,0.9086294416243654,0.895,0.9017632241813602
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,13,class_13,200,0.7823529411764706,0.665,0.718918918918919
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,0,class_0,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,1,class_1,200,0.9571428571428572,0.67,0.7882352941176471
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,2,class_2,200,0.6666666666666666,0.15,0.24489795918367346
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,3,class_3,200,0.5172413793103449,0.9,0.6569343065693432
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,4,class_4,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,5,class_5,200,0.3397312859884837,0.885,0.4909847434119278
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,6,class_6,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,7,class_7,200,0.36279926335174956,0.985,0.5302826379542396
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,8,class_8,200,1.0,0.005,0.009950248756218907
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,9,class_9,200,0.22826086956521738,0.315,0.2647058823529412
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,10,class_10,200,0.5319148936170213,0.875,0.6616257088846881
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,11,class_11,200,0.8732394366197183,0.93,0.9007263922518159
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,12,class_12,200,0.9815950920245399,0.8,0.8815426997245179
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,13,class_13,200,0.6470588235294118,0.715,0.6793349168646081
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,0,class_0,200,0.5918367346938775,0.725,0.6516853932584269
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,1,class_1,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,2,class_2,200,0.07857142857142857,0.11,0.09166666666666667
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,3,class_3,200,0.5915492957746479,0.84,0.6942148760330579
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,4,class_4,200,0.5426829268292683,0.89,0.6742424242424243
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,5,class_5,200,1.0,0.045,0.0861244019138756
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,6,class_6,200,0.9886363636363636,0.435,0.6041666666666666
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,7,class_7,200,0.989010989010989,0.45,0.6185567010309279
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,8,class_8,200,0.6769759450171822,0.985,0.8024439918533605
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,9,class_9,200,0.53,0.795,0.636
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,10,class_10,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,11,class_11,200,0.32569558101472995,0.995,0.4907521578298398
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,12,class_12,200,0.9903846153846154,0.515,0.6776315789473684
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,13,class_13,200,0.7396449704142012,0.625,0.6775067750677507
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,0,class_0,200,0.0,0.0,0.0
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,1,class_1,200,0.46226415094339623,0.98,0.6282051282051282
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,2,class_2,200,0.29606625258799174,0.715,0.4187408491947292
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,3,class_3,200,0.8727272727272727,0.72,0.7890410958904109
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,4,class_4,200,1.0,0.005,0.009950248756218907
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,5,class_5,200,0.7650273224043715,0.7,0.7310704960835509
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,6,class_6,200,0.7894736842105263,0.6,0.6818181818181819
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,7,class_7,200,0.8415300546448088,0.77,0.8041775456919059
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,8,class_8,200,1.0,0.43,0.6013986013986015
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,9,class_9,200,0.2984126984126984,0.94,0.453012048192771
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,10,class_10,200,0.6666666666666666,0.01,0.019704433497536946
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,11,class_11,200,0.708029197080292,0.97,0.8185654008438819
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,12,class_12,200,0.8796296296296297,0.95,0.9134615384615385
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,13,class_13,200,0.0,0.0,0.0
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,0,class_0,200,0.5209125475285171,0.685,0.5917926565874729
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,1,class_1,200,0.8214285714285714,0.805,0.8131313131313131
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,2,class_2,200,1.0,0.01,0.019801980198019802
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,3,class_3,200,0.5637982195845698,0.95,0.707635009310987
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,4,class_4,200,0.7288135593220338,0.645,0.6843501326259948
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,5,class_5,200,0.5962962962962963,0.805,0.6851063829787235
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,6,class_6,200,0.28888888888888886,0.26,0.27368421052631575
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,7,class_7,200,0.7094972067039106,0.635,0.6701846965699209
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,8,class_8,200,0.75,0.99,0.853448275862069
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,9,class_9,200,0.54337899543379,0.595,0.568019093078759
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,10,class_10,200,0.6904761904761905,0.145,0.23966942148760328
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,11,class_11,200,0.3687150837988827,0.99,0.5373134328358209
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,12,class_12,200,0.9705882352941176,0.495,0.6556291390728477
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,13,class_13,200,0.96875,0.155,0.2672413793103448
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,0,class_0,200,0.436241610738255,0.65,0.5220883534136546
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,1,class_1,200,0.512987012987013,0.79,0.6220472440944881
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,2,class_2,200,1.0,0.025,0.04878048780487806
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,3,class_3,200,0.7737556561085973,0.855,0.8123515439429929
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,4,class_4,200,0.9214285714285714,0.645,0.7588235294117648
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,5,class_5,200,1.0,0.145,0.25327510917030566
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,6,class_6,200,0.9629629629629629,0.26,0.40944881889763773
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,7,class_7,200,0.6666666666666666,0.7,0.6829268292682926
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,8,class_8,200,0.5806451612903226,0.99,0.7319778188539741
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,9,class_9,200,0.7437185929648241,0.74,0.7418546365914787
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,10,class_10,200,0.8187919463087249,0.61,0.6991404011461319
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,11,class_11,200,0.9696969696969697,0.8,0.8767123287671234
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,12,class_12,200,1.0,0.64,0.7804878048780487
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,13,class_13,200,0.321880650994575,0.89,0.4727755644090305
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,0,class_0,200,0.6197916666666666,0.595,0.607142857142857
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,1,class_1,200,0.9772727272727273,0.645,0.7771084337349398
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,2,class_2,200,0.9285714285714286,0.065,0.12149532710280375
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,3,class_3,200,1.0,0.605,0.7538940809968847
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,4,class_4,200,0.9285714285714286,0.325,0.48148148148148157
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,5,class_5,200,0.2140391254315305,0.93,0.3479887745556595
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,6,class_6,200,0.6666666666666666,0.75,0.7058823529411765
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,7,class_7,200,1.0,0.02,0.0392156862745098
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,8,class_8,200,0.8502202643171806,0.965,0.9039812646370022
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,9,class_9,200,0.44235924932975873,0.825,0.5759162303664921
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,10,class_10,200,0.7101449275362319,0.245,0.3643122676579926
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,11,class_11,200,0.6470588235294118,0.935,0.7648261758691208
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,12,class_12,200,0.9015544041450777,0.87,0.8854961832061069
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,13,class_13,200,1.0,0.11,0.19819819819819817
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,0,class_0,200,0.6583850931677019,0.53,0.5872576177285319
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,1,class_1,200,0.6174496644295302,0.46,0.5272206303724929
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,2,class_2,200,0.6851851851851852,0.185,0.2913385826771654
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,3,class_3,200,0.6,0.885,0.7151515151515152
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,4,class_4,200,0.8969072164948454,0.435,0.5858585858585859
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,5,class_5,200,0.33088235294117646,0.9,0.48387096774193544
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,6,class_6,200,1.0,0.065,0.12206572769953053
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,7,class_7,200,1.0,0.265,0.41897233201581024
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,8,class_8,200,0.42950108459869846,0.99,0.5990922844175491
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,9,class_9,200,0.7166666666666667,0.645,0.6789473684210525
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,10,class_10,200,0.7384615384615385,0.72,0.7291139240506329
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,11,class_11,200,0.7804878048780488,0.96,0.8609865470852018
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,12,class_12,200,0.8054298642533937,0.89,0.8456057007125891
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,13,class_13,200,0.7557251908396947,0.495,0.5981873111782476
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,0,class_0,200,0.8571428571428571,0.03,0.05797101449275362
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,1,class_1,200,0.5572289156626506,0.925,0.6954887218045113
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,2,class_2,200,0.7441860465116279,0.16,0.26337448559670784
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,3,class_3,200,0.7658536585365854,0.785,0.7753086419753088
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,4,class_4,200,0.971830985915493,0.345,0.5092250922509225
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,5,class_5,200,1.0,0.32,0.48484848484848486
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,6,class_6,200,0.34444444444444444,0.775,0.4769230769230769
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,7,class_7,200,0.828125,0.795,0.8112244897959185
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,8,class_8,200,0.7970297029702971,0.805,0.800995024875622
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,9,class_9,200,0.8344370860927153,0.63,0.717948717948718
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,10,class_10,200,0.6443298969072165,0.625,0.6345177664974619
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,11,class_11,200,0.4566744730679157,0.975,0.6220095693779905
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,12,class_12,200,0.9803921568627451,0.75,0.8498583569405098
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,13,class_13,200,0.48220064724919093,0.745,0.5854616895874263
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,0,class_0,200,0.39002932551319647,0.665,0.49168207024029575
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,1,class_1,200,0.5484848484848485,0.905,0.6830188679245283
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,2,class_2,200,0.6496350364963503,0.445,0.5281899109792284
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,3,class_3,200,0.6765799256505576,0.91,0.7761194029850748
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,4,class_4,200,0.9431818181818182,0.415,0.576388888888889
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,5,class_5,200,0.8506493506493507,0.655,0.7401129943502825
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,6,class_6,200,0.6097560975609756,0.125,0.2074688796680498
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,7,class_7,200,0.7425742574257426,0.75,0.746268656716418
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,8,class_8,200,0.9154929577464789,0.975,0.9443099273607748
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,9,class_9,200,0.85,0.425,0.5666666666666667
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,10,class_10,200,0.6156583629893239,0.865,0.7193347193347193
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,11,class_11,200,0.3940594059405941,0.995,0.5645390070921986
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,12,class_12,200,0.9130434782608695,0.21,0.34146341463414626
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,13,class_13,200,0.7419354838709677,0.345,0.47098976109215007
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,0,class_0,200,0.9661016949152542,0.285,0.4401544401544401
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,1,class_1,200,0.6814159292035398,0.77,0.7230046948356806
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,2,class_2,200,0.8666666666666667,0.065,0.12093023255813955
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,3,class_3,200,0.5168831168831168,0.995,0.6803418803418803
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,4,class_4,200,0.8723404255319149,0.615,0.7214076246334311
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,5,class_5,200,0.6326530612244898,0.62,0.6262626262626263
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,6,class_6,200,0.5173611111111112,0.745,0.610655737704918
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,7,class_7,200,0.9555555555555556,0.645,0.7701492537313432
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,8,class_8,200,0.8283261802575107,0.965,0.8914549653579676
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,9,class_9,200,0.8053691275167785,0.6,0.6876790830945559
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,10,class_10,200,0.7714285714285715,0.675,0.72
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,11,class_11,200,0.6406779661016949,0.945,0.7636363636363637
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,12,class_12,200,0.8203883495145631,0.845,0.8325123152709358
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,13,class_13,200,0.5420875420875421,0.805,0.647887323943662
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,0,class_0,200,0.5714285714285714,0.54,0.5552699228791773
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,1,class_1,200,0.7837837837837838,0.87,0.8246445497630331
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,2,class_2,200,0.9166666666666666,0.055,0.10377358490566037
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,3,class_3,200,0.8901734104046243,0.77,0.8257372654155496
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,4,class_4,200,0.683982683982684,0.79,0.7331786542923433
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,5,class_5,200,0.260806916426513,0.905,0.40492170022371365
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,6,class_6,200,0.9652173913043478,0.555,0.7047619047619049
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,7,class_7,200,1.0,0.005,0.009950248756218907
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,8,class_8,200,0.9356435643564357,0.945,0.9402985074626865
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,9,class_9,200,0.6153846153846154,0.56,0.5863874345549739
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,10,class_10,200,0.7808219178082192,0.285,0.4175824175824176
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,11,class_11,200,0.826530612244898,0.81,0.8181818181818183
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,12,class_12,200,0.4763157894736842,0.905,0.6241379310344827
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,13,class_13,200,0.7846153846153846,0.51,0.618181818181818
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,0,class_0,200,0.5061728395061729,0.41,0.4530386740331492
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,1,class_1,200,0.5957446808510638,0.14,0.22672064777327935
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,2,class_2,200,0.3434343434343434,0.51,0.4104627766599597
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,3,class_3,200,0.9230769230769231,0.66,0.7696793002915452
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,4,class_4,200,0.7704081632653061,0.755,0.7626262626262627
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,5,class_5,200,0.3972911963882618,0.88,0.5474339035769828
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,6,class_6,200,1.0,0.045,0.0861244019138756
