dataset,budget_per_class,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_counts,source_kind,method_family,fit_notes
dbpedia_14,8,0.05,symmetric,linear_svm_hinge,404,112,2800,14,0.026785714285714284,0.7017857142857142,0.6900119324721482,0.13080406188964844,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.05,symmetric,linear_svm_hinge,505,112,2800,14,0.03571428571428571,0.63,0.5944566955995855,0.13453388214111328,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.05,symmetric,multinomial_nb,101,112,2800,14,0.08035714285714286,0.725,0.7107095943854802,0.07822418212890625,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,202,112,2800,14,0.044642857142857144,0.6921428571428572,0.6875227952532864,0.08069157600402832,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,303,112,2800,14,0.05357142857142857,0.7678571428571429,0.7627260753429553,0.08452630043029785,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,404,112,2800,14,0.026785714285714284,0.7289285714285715,0.720861394497655,0.08150768280029297,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,505,112,2800,14,0.03571428571428571,0.7278571428571429,0.7156990169255785,0.08134698867797852,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,softmax_logreg,101,112,2800,14,0.08035714285714286,0.7239285714285715,0.7080694643783695,0.12285017967224121,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,202,112,2800,14,0.044642857142857144,0.6903571428571429,0.6804449463585002,0.1329655647277832,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,303,112,2800,14,0.05357142857142857,0.7467857142857143,0.7470500191879009,0.12418079376220703,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,404,112,2800,14,0.026785714285714284,0.7471428571428571,0.7406651153577294,0.13269519805908203,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,505,112,2800,14,0.03571428571428571,0.7282142857142857,0.711322042567554,0.1359241008758545,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,101,112,2800,14,0.08035714285714286,0.6278571428571429,0.5765330393847053,0.14138364791870117,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,202,112,2800,14,0.044642857142857144,0.5578571428571428,0.4993249722929732,0.15301752090454102,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,303,112,2800,14,0.05357142857142857,0.6232142857142857,0.5728602370155055,0.15845417976379395,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8304
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,404,112,2800,14,0.026785714285714284,0.5703571428571429,0.4966007543110375,0.15033674240112305,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,505,112,2800,14,0.03571428571428571,0.6085714285714285,0.5392339498901231,0.1402750015258789,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.1,class_conditional,linear_svm_hinge,101,112,2800,14,0.14285714285714285,0.6478571428571429,0.6118681551268106,0.1478874683380127,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,class_conditional,linear_svm_hinge,202,112,2800,14,0.08035714285714286,0.6642857142857143,0.6225474226926664,0.14023590087890625,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,class_conditional,linear_svm_hinge,303,112,2800,14,0.10714285714285714,0.6160714285714286,0.5811021232225386,0.1296677589416504,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,class_conditional,linear_svm_hinge,404,112,2800,14,0.125,0.6067857142857143,0.5660936505777718,0.13882923126220703,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,class_conditional,linear_svm_hinge,505,112,2800,14,0.08928571428571429,0.5546428571428571,0.5222906683926576,0.14232444763183594,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,class_conditional,multinomial_nb,101,112,2800,14,0.14285714285714285,0.6760714285714285,0.658447024843275,0.0850362777709961,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,class_conditional,multinomial_nb,202,112,2800,14,0.08035714285714286,0.7046428571428571,0.6846744851332998,0.07626700401306152,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,class_conditional,multinomial_nb,303,112,2800,14,0.10714285714285714,0.6889285714285714,0.6841512997401903,0.08070492744445801,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,class_conditional,multinomial_nb,404,112,2800,14,0.125,0.6617857142857143,0.6532965102715281,0.07940864562988281,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,class_conditional,multinomial_nb,505,112,2800,14,0.08928571428571429,0.6753571428571429,0.663743035295372,0.08010721206665039,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,class_conditional,softmax_logreg,101,112,2800,14,0.14285714285714285,0.675,0.6562331671063701,0.14896225929260254,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,class_conditional,softmax_logreg,202,112,2800,14,0.08035714285714286,0.6778571428571428,0.6570917184340928,0.13945698738098145,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,class_conditional,softmax_logreg,303,112,2800,14,0.10714285714285714,0.6310714285714286,0.6106691041471553,0.1376056671142578,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,class_conditional,softmax_logreg,404,112,2800,14,0.125,0.6760714285714285,0.6704968615630229,0.13693809509277344,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,class_conditional,softmax_logreg,505,112,2800,14,0.08928571428571429,0.6396428571428572,0.6261034879874762,0.13179469108581543,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,101,112,2800,14,0.14285714285714285,0.5710714285714286,0.48336738239508775,0.15282773971557617,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,202,112,2800,14,0.08035714285714286,0.5935714285714285,0.5603793124722743,0.16196036338806152,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,303,112,2800,14,0.10714285714285714,0.5164285714285715,0.43637291357654445,0.13601279258728027,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,404,112,2800,14,0.125,0.5292857142857142,0.4789279738221689,0.14920473098754883,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214
dbpedia_14,8,0.1,class_conditional,trimmed_softmax_logreg,505,112,2800,14,0.08928571428571429,0.5564285714285714,0.490653254859604,0.16449213027954102,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,101,112,2800,14,0.17857142857142858,0.5832142857142857,0.540500508826871,0.13935637474060059,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,202,112,2800,14,0.09821428571428571,0.6242857142857143,0.6009064621892716,0.15100932121276855,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,303,112,2800,14,0.16964285714285715,0.5632142857142857,0.5376385224403732,0.15176916122436523,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,404,112,2800,14,0.14285714285714285,0.6017857142857143,0.5745477925079172,0.13827133178710938,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,symmetric,linear_svm_hinge,505,112,2800,14,0.11607142857142858,0.6189285714285714,0.5917967952082437,0.15584373474121094,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.1,symmetric,multinomial_nb,101,112,2800,14,0.17857142857142858,0.6203571428571428,0.5968966548523873,0.08113217353820801,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,symmetric,multinomial_nb,202,112,2800,14,0.09821428571428571,0.6839285714285714,0.6597197529661388,0.08021903038024902,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,symmetric,multinomial_nb,303,112,2800,14,0.16964285714285715,0.6075,0.5833576969996999,0.08032703399658203,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,symmetric,multinomial_nb,404,112,2800,14,0.14285714285714285,0.6217857142857143,0.5964015778801971,0.07777142524719238,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,symmetric,multinomial_nb,505,112,2800,14,0.11607142857142858,0.6960714285714286,0.6929855153530404,0.08378005027770996,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.1,symmetric,softmax_logreg,101,112,2800,14,0.17857142857142858,0.5464285714285714,0.5035757181849901,0.13210773468017578,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,symmetric,softmax_logreg,202,112,2800,14,0.09821428571428571,0.6557142857142857,0.6204693161047065,0.12125468254089355,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,symmetric,softmax_logreg,303,112,2800,14,0.16964285714285715,0.5178571428571429,0.5206306527591432,0.1449756622314453,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,symmetric,softmax_logreg,404,112,2800,14,0.14285714285714285,0.6332142857142857,0.6107630806085391,0.1194918155670166,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,symmetric,softmax_logreg,505,112,2800,14,0.11607142857142858,0.6892857142857143,0.6854405364280656,0.1398937702178955,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,101,112,2800,14,0.17857142857142858,0.5089285714285714,0.42457093725865064,0.16656756401062012,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,202,112,2800,14,0.09821428571428571,0.595,0.5374150256946543,0.16364240646362305,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,303,112,2800,14,0.16964285714285715,0.4903571428571429,0.4707388588747728,0.14288878440856934,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8304
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,404,112,2800,14,0.14285714285714285,0.5253571428571429,0.4654647995565084,0.13771796226501465,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214
dbpedia_14,8,0.1,symmetric,trimmed_softmax_logreg,505,112,2800,14,0.11607142857142858,0.5617857142857143,0.5116762696169423,0.1354084014892578,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.2,class_conditional,linear_svm_hinge,101,112,2800,14,0.23214285714285715,0.5067857142857143,0.4317654070497555,0.14676141738891602,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.2,class_conditional,linear_svm_hinge,202,112,2800,14,0.1875,0.5896428571428571,0.554588122675918,0.1415424346923828,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.2,class_conditional,linear_svm_hinge,303,112,2800,14,0.22321428571428573,0.5107142857142857,0.49066183082997533,0.1394031047821045,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.2,class_conditional,linear_svm_hinge,404,112,2800,14,0.21428571428571427,0.5596428571428571,0.5215928114102153,0.15357184410095215,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.2,class_conditional,linear_svm_hinge,505,112,2800,14,0.1875,0.5689285714285715,0.5159812413189167,0.15037870407104492,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.2,class_conditional,multinomial_nb,101,112,2800,14,0.23214285714285715,0.5828571428571429,0.5546749026746353,0.08169388771057129,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.2,class_conditional,multinomial_nb,202,112,2800,14,0.1875,0.6367857142857143,0.6116861850479819,0.07992076873779297,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.2,class_conditional,multinomial_nb,303,112,2800,14,0.22321428571428573,0.6385714285714286,0.6259250432403703,0.08462142944335938,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
