dataset,budget_per_class,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_counts,source_kind,method_family,fit_notes
dbpedia_14,8,0.0,symmetric,softmax_logreg,101,112,2800,14,0.0,0.7703571428571429,0.7657329984276966,0.1186366081237793,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,symmetric,softmax_logreg,202,112,2800,14,0.0,0.7971428571428572,0.7917890728300454,0.13535141944885254,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,symmetric,softmax_logreg,303,112,2800,14,0.0,0.7853571428571429,0.7847199514136207,0.12897109985351562,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,symmetric,softmax_logreg,404,112,2800,14,0.0,0.7742857142857142,0.7672263670573004,0.1551380157470703,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,symmetric,softmax_logreg,505,112,2800,14,0.0,0.7792857142857142,0.7764940697594099,0.144150972366333,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,symmetric,multinomial_nb,101,112,2800,14,0.0,0.7703571428571429,0.7647893622291171,0.08195972442626953,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,symmetric,multinomial_nb,202,112,2800,14,0.0,0.7671428571428571,0.7604569041213202,0.08298969268798828,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,symmetric,multinomial_nb,303,112,2800,14,0.0,0.7875,0.7825688740100424,0.08474540710449219,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,symmetric,multinomial_nb,404,112,2800,14,0.0,0.7535714285714286,0.7418724924324696,0.08173179626464844,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,symmetric,multinomial_nb,505,112,2800,14,0.0,0.7639285714285714,0.7585629606980172,0.08554482460021973,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,symmetric,linear_svm_hinge,101,112,2800,14,0.0,0.4925,0.4614113673160403,0.24112796783447266,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,symmetric,linear_svm_hinge,202,112,2800,14,0.0,0.48464285714285715,0.4846068561874538,0.2168254852294922,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,symmetric,linear_svm_hinge,303,112,2800,14,0.0,0.43607142857142855,0.4289334492793056,0.21450257301330566,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,symmetric,linear_svm_hinge,404,112,2800,14,0.0,0.42142857142857143,0.3425799152422786,0.19425272941589355,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,symmetric,linear_svm_hinge,505,112,2800,14,0.0,0.5125,0.472523860439818,0.22012996673583984,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,symmetric,trimmed_softmax_logreg,101,112,2800,14,0.0,0.6578571428571428,0.6111859992641284,0.14893031120300293,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,symmetric,trimmed_softmax_logreg,202,112,2800,14,0.0,0.6828571428571428,0.655544210437669,0.14919209480285645,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,symmetric,trimmed_softmax_logreg,303,112,2800,14,0.0,0.6321428571428571,0.5723507615136673,0.13183307647705078,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,symmetric,trimmed_softmax_logreg,404,112,2800,14,0.0,0.6489285714285714,0.5969344167801278,0.1511690616607666,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,symmetric,trimmed_softmax_logreg,505,112,2800,14,0.0,0.6764285714285714,0.6425929888584069,0.1402742862701416,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.0,class_conditional,softmax_logreg,101,112,2800,14,0.0,0.7703571428571429,0.7657329984276966,0.1377100944519043,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,class_conditional,softmax_logreg,202,112,2800,14,0.0,0.7971428571428572,0.7917890728300454,0.12030959129333496,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,class_conditional,softmax_logreg,303,112,2800,14,0.0,0.7853571428571429,0.7847199514136207,0.1266484260559082,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,class_conditional,softmax_logreg,404,112,2800,14,0.0,0.7742857142857142,0.7672263670573004,0.12692785263061523,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,class_conditional,softmax_logreg,505,112,2800,14,0.0,0.7792857142857142,0.7764940697594099,0.12363481521606445,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.0,class_conditional,multinomial_nb,101,112,2800,14,0.0,0.7703571428571429,0.7647893622291171,0.07906365394592285,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,class_conditional,multinomial_nb,202,112,2800,14,0.0,0.7671428571428571,0.7604569041213202,0.08761119842529297,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,class_conditional,multinomial_nb,303,112,2800,14,0.0,0.7875,0.7825688740100424,0.07938313484191895,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,class_conditional,multinomial_nb,404,112,2800,14,0.0,0.7535714285714286,0.7418724924324696,0.08269190788269043,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,class_conditional,multinomial_nb,505,112,2800,14,0.0,0.7639285714285714,0.7585629606980172,0.08405375480651855,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.0,class_conditional,linear_svm_hinge,101,112,2800,14,0.0,0.4925,0.4614113673160403,0.22271132469177246,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,class_conditional,linear_svm_hinge,202,112,2800,14,0.0,0.48464285714285715,0.4846068561874538,0.20819306373596191,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,class_conditional,linear_svm_hinge,303,112,2800,14,0.0,0.43607142857142855,0.4289334492793056,0.22136497497558594,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,class_conditional,linear_svm_hinge,404,112,2800,14,0.0,0.42142857142857143,0.3425799152422786,0.20929360389709473,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,class_conditional,linear_svm_hinge,505,112,2800,14,0.0,0.5125,0.472523860439818,0.20192527770996094,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.0,class_conditional,trimmed_softmax_logreg,101,112,2800,14,0.0,0.6578571428571428,0.6111859992641284,0.15227866172790527,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,class_conditional,trimmed_softmax_logreg,202,112,2800,14,0.0,0.6828571428571428,0.655544210437669,0.14659833908081055,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,class_conditional,trimmed_softmax_logreg,303,112,2800,14,0.0,0.6321428571428571,0.5723507615136673,0.14307045936584473,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,class_conditional,trimmed_softmax_logreg,404,112,2800,14,0.0,0.6489285714285714,0.5969344167801278,0.15122079849243164,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8036
dbpedia_14,8,0.0,class_conditional,trimmed_softmax_logreg,505,112,2800,14,0.0,0.6764285714285714,0.6425929888584069,0.1542038917541504,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.05,symmetric,softmax_logreg,101,112,2800,14,0.08035714285714286,0.7239285714285715,0.7080694643783695,0.12285017967224121,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,202,112,2800,14,0.044642857142857144,0.6903571428571429,0.6804449463585002,0.1329655647277832,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,303,112,2800,14,0.05357142857142857,0.7467857142857143,0.7470500191879009,0.12418079376220703,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,404,112,2800,14,0.026785714285714284,0.7471428571428571,0.7406651153577294,0.13269519805908203,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,softmax_logreg,505,112,2800,14,0.03571428571428571,0.7282142857142857,0.711322042567554,0.1359241008758545,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,symmetric,multinomial_nb,101,112,2800,14,0.08035714285714286,0.725,0.7107095943854802,0.07822418212890625,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,202,112,2800,14,0.044642857142857144,0.6921428571428572,0.6875227952532864,0.08069157600402832,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,303,112,2800,14,0.05357142857142857,0.7678571428571429,0.7627260753429553,0.08452630043029785,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,404,112,2800,14,0.026785714285714284,0.7289285714285715,0.720861394497655,0.08150768280029297,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,multinomial_nb,505,112,2800,14,0.03571428571428571,0.7278571428571429,0.7156990169255785,0.08134698867797852,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
dbpedia_14,8,0.05,symmetric,linear_svm_hinge,101,112,2800,14,0.08035714285714286,0.4025,0.38963755092322244,0.21331167221069336,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.05,symmetric,linear_svm_hinge,202,112,2800,14,0.044642857142857144,0.495,0.4440482329340155,0.21442461013793945,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.05,symmetric,linear_svm_hinge,303,112,2800,14,0.05357142857142857,0.4642857142857143,0.4335888211002125,0.24004530906677246,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.05,symmetric,linear_svm_hinge,404,112,2800,14,0.026785714285714284,0.39035714285714285,0.33210014411942257,0.20000290870666504,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.05,symmetric,linear_svm_hinge,505,112,2800,14,0.03571428571428571,0.5517857142857143,0.5200802953126062,0.20514488220214844,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,101,112,2800,14,0.08035714285714286,0.6278571428571429,0.5765330393847053,0.14138364791870117,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,202,112,2800,14,0.044642857142857144,0.5578571428571428,0.4993249722929732,0.15301752090454102,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,303,112,2800,14,0.05357142857142857,0.6232142857142857,0.5728602370155055,0.15845417976379395,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8304
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,404,112,2800,14,0.026785714285714284,0.5703571428571429,0.4966007543110375,0.15033674240112305,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.05,symmetric,trimmed_softmax_logreg,505,112,2800,14,0.03571428571428571,0.6085714285714285,0.5392339498901231,0.1402750015258789,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125
dbpedia_14,8,0.05,class_conditional,softmax_logreg,101,112,2800,14,0.08035714285714286,0.7189285714285715,0.7058721887059989,0.12890839576721191,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,class_conditional,softmax_logreg,202,112,2800,14,0.03571428571428571,0.7471428571428571,0.7408006515271693,0.13128876686096191,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,class_conditional,softmax_logreg,303,112,2800,14,0.03571428571428571,0.7285714285714285,0.7314199185645152,0.13492441177368164,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,class_conditional,softmax_logreg,404,112,2800,14,0.07142857142857142,0.6989285714285715,0.6883789047474066,0.11413288116455078,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,class_conditional,softmax_logreg,505,112,2800,14,0.017857142857142856,0.7289285714285715,0.7176579495628401,0.1249399185180664,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,
dbpedia_14,8,0.05,class_conditional,multinomial_nb,101,112,2800,14,0.08035714285714286,0.7339285714285714,0.7229689819926335,0.08591985702514648,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,
